"Day";"Month";"Year";"Farm";"Tree";"Treatment";"Visit";"Flowers";"PodBig";"PodMedium";"PodSmall";"Ripe";"BPD";"Mammal";"PestFeeding";"DBT";"IR";"CherelleWilt";"TreeHeight";"DBH";"shade_treelevel";"DiameterBranches";"biomass_tree";"shade_cover";"area";"trees_planted";"n_tree";"rich_tree";"shade_heigth";"shade_dbh";"n_forest";"rich_forest";"n_fruit";"rich_fruit";"cacao_heigth";"cacao_dbh";"mean_dist_cacao";"n_cacao";"cacao_dens";"yield_2018";"yieldst_2018";"forestcover8k";"allforestcover_1.5k";"biomass_cocoa_mean";"biomass_cocoa_total";"bat_ins";"bat_dcyc";"bat_hrub";"bat_hip";"bat_nyc";"bat_ralc";"bird_ins";"bird_cam";"bird_dyap";"bird_hpra";"bird_terp";"Month_number";"roll.mean";"Tree_ID";"PodSmallAll";"TotalPods";"PodBigMed";"PodSmallT1";"all_damage";"small_damage";"prop_alldamage";"prop_smalldamage";"prop_Ripe";"prop_BPD";"prop_Mammal";"prop_PestFeeding";"prop_DBT";"prop_IR";"prop_CherelleWilt"
28;"October";2020;"NGUI001";"Control A";"Control";9;1;2;0;0;1;0;0;2;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;10;5,05;"NGUI001_Control A";0;2;2;0;2;0;1;NA;0,5;0;0;1;0;NA;NA
29;"Apr";2020;"NGUI001";"Control A";"Control";3;11;0;1;0;0;0;0;1;1;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;4;4,56;"NGUI001_Control A";0;1;1;1;2;0;2;NA;0;0;0;1;1;NA;NA
29;"January";2021;"NGUI001";"Control A";"Control";12;14;0;0;0;0;0;0;0;0;0;1;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;1;0,08;"NGUI001_Control A";1;1;0;5;0;1;0;1;0;0;0;0;0;0;1
29;"May";2020;"NGUI001";"Control A";"Control";4;14;0;1;5;0;0;0;2;1;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;5;6,68;"NGUI001_Control A";5;6;1;1;3;0;0,5;0;0;0;0;0,333333333333333;0,166666666666667;0;0
30;"December";2020;"NGUI001";"Control A";"Control";11;2;0;0;1;0;0;0;1;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;12;0,01;"NGUI001_Control A";1;1;0;7;1;0;1;0;0;0;0;1;0;0;0
30;"June";2020;"NGUI001";"Control A";"Control";5;5;0;1;6;0;1;0;2;0;1;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;6;10,09;"NGUI001_Control A";7;8;1;0;3;1;0,375;0,142857142857143;0;0,125;0;0,25;0;0,142857142857143;0
31;"August";2020;"NGUI001";"Control A";"Control";7;0;2;1;0;0;0;0;3;0;0;0;3,44;24,6;27,336;17;0,0629466129136738;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;8;5,69;"NGUI001_Control A";0;3;3;NA;3;0;1;NA;0;0;0;1;0;NA;NA
19;"Feb";2020;"NGUI001";"Control B";"Control";1;0;0;0;0;0;0;0;0;0;0;3;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;2;0,02;"NGUI001_Control B";3;3;0;4;0;3;0;1;0;0;0;0;0;0;1
27;"September";2020;"NGUI001";"Control B";"Control";8;25;2;5;4;1;3;0;6;2;0;0;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;9;9,7;"NGUI001_Control B";4;11;7;70;11;0;1;0;0,0909090909090909;0,272727272727273;0;0,545454545454545;0,181818181818182;0;0
28;"July";2020;"NGUI001";"Control B";"Control";6;15;3;1;50;0;29;0;25;0;7;13;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;7;8,1;"NGUI001_Control B";70;74;4;2;54;20;0,72972972972973;0,285714285714286;0;0,391891891891892;0;0,337837837837838;0;0,1;0,185714285714286
28;"Mar";2020;"NGUI001";"Control B";"Control";2;0;0;0;0;0;0;0;0;0;0;2;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;3;13,51;"NGUI001_Control B";2;2;0;5;0;2;0;1;0;0;0;0;0;0;1
28;"November";2020;"NGUI001";"Control B";"Control";10;18;1;1;4;1;0;0;4;1;0;1;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;11;1,37;"NGUI001_Control B";5;7;2;3;5;1;0,714285714285714;0,2;0,142857142857143;0;0;0,571428571428571;0,142857142857143;0;0,2
28;"October";2020;"NGUI001";"Control B";"Control";9;11;1;2;2;1;2;0;3;0;0;1;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;10;5,05;"NGUI001_Control B";3;6;3;0;5;1;0,833333333333333;0,333333333333333;0,166666666666667;0,333333333333333;0;0,5;0;0;0,333333333333333
29;"Apr";2020;"NGUI001";"Control B";"Control";3;72;0;0;0;0;0;0;0;0;0;0;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;4;4,56;"NGUI001_Control B";0;0;0;8;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
29;"January";2021;"NGUI001";"Control B";"Control";12;0;0;0;4;0;2;0;2;0;1;3;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;1;0,08;"NGUI001_Control B";8;8;0;88;4;4;0,5;0,5;0;0,25;0;0,25;0;0,125;0,375
29;"May";2020;"NGUI001";"Control B";"Control";4;55;0;0;74;0;0;0;30;0;3;11;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;5;6,68;"NGUI001_Control B";88;88;0;7;30;14;0,340909090909091;0,159090909090909;0;0;0;0,340909090909091;0;0,0340909090909091;0,125
30;"December";2020;"NGUI001";"Control B";"Control";11;2;0;1;5;0;2;0;5;0;2;0;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;12;0,01;"NGUI001_Control B";7;8;1;152;7;2;0,875;0,285714285714286;0;0,25;0;0,625;0;0,285714285714286;0
30;"June";2020;"NGUI001";"Control B";"Control";5;8;0;0;103;0;0;0;24;0;2;47;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;6;10,09;"NGUI001_Control B";152;152;0;27;24;49;0,157894736842105;0,322368421052632;0;0;0;0,157894736842105;0;0,0131578947368421;0,309210526315789
31;"August";2020;"NGUI001";"Control B";"Control";7;0;4;1;21;0;17;0;6;2;2;4;2,5;22;24,931;13,13;0,0370667508263756;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;8;5,69;"NGUI001_Control B";27;32;5;NA;25;6;0,78125;0,222222222222222;0;0,53125;0;0,1875;0,0625;0,0740740740740741;0,148148148148148
19;"Feb";2020;"NGUI001";"Treatment A";"Exclosure";1;3;0;1;7;0;7;0;0;0;0;7;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;2;0,02;"NGUI001_Treatment A";14;15;1;3;7;7;0,466666666666667;0,5;0;0,466666666666667;0;0;0;0;0,5
27;"September";2020;"NGUI001";"Treatment A";"Exclosure";8;55;1;4;3;1;0;0;6;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;9;9,7;"NGUI001_Treatment A";3;8;5;7;6;0;0,75;0;0,125;0;0;0,75;0;0;0
28;"July";2020;"NGUI001";"Treatment A";"Exclosure";6;12;0;4;7;0;1;0;4;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;7;8,1;"NGUI001_Treatment A";7;11;4;15;5;0;0,454545454545455;0;0;0,0909090909090909;0;0,363636363636364;0;0;0
28;"Mar";2020;"NGUI001";"Treatment A";"Exclosure";2;27;0;1;6;0;7;0;0;0;0;9;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;3;13,51;"NGUI001_Treatment A";15;16;1;0;7;9;0,4375;0,6;0;0,4375;0;0;0;0;0,6
28;"November";2020;"NGUI001";"Treatment A";"Exclosure";10;70;0;2;0;0;0;0;2;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;11;1,37;"NGUI001_Treatment A";0;2;2;2;2;0;1;NA;0;0;0;1;0;NA;NA
28;"October";2020;"NGUI001";"Treatment A";"Exclosure";9;8;0;5;1;3;2;0;5;0;0;1;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;10;5,05;"NGUI001_Treatment A";2;7;5;0;7;1;1;0,5;0,428571428571429;0,285714285714286;0;0,714285714285714;0;0;0,5
29;"Apr";2020;"NGUI001";"Treatment A";"Exclosure";3;34;0;0;0;0;0;0;0;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;4;4,56;"NGUI001_Treatment A";0;0;0;2;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
29;"January";2021;"NGUI001";"Treatment A";"Exclosure";12;8;1;0;1;1;0;0;2;0;0;1;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;1;0,08;"NGUI001_Treatment A";2;3;1;10;2;1;0,666666666666667;0,5;0,333333333333333;0;0;0,666666666666667;0;0;0,5
29;"May";2020;"NGUI001";"Treatment A";"Exclosure";4;13;0;0;9;0;0;0;2;0;0;1;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;5;6,68;"NGUI001_Treatment A";10;10;0;5;2;1;0,2;0,1;0;0;0;0,2;0;0;0,1
30;"December";2020;"NGUI001";"Treatment A";"Exclosure";11;6;0;2;3;1;0;0;2;0;0;2;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;12;0,01;"NGUI001_Treatment A";5;7;2;11;2;2;0,285714285714286;0,4;0,142857142857143;0;0;0,285714285714286;0;0;0,4
30;"June";2020;"NGUI001";"Treatment A";"Exclosure";5;30;0;0;11;0;0;0;6;0;0;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;6;10,09;"NGUI001_Treatment A";11;11;0;12;6;0;0,545454545454545;0;0;0;0;0,545454545454545;0;0;0
31;"August";2020;"NGUI001";"Treatment A";"Exclosure";7;3;0;7;6;0;4;0;3;0;6;0;2,26;18,8;63,264;14,3;0,024714507220018;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;8;5,69;"NGUI001_Treatment A";12;19;7;NA;7;6;0,368421052631579;0,5;0;0,210526315789474;0;0,157894736842105;0;0,5;0
19;"Feb";2020;"NGUI001";"Treatment B";"Exclosure";1;0;0;0;5;0;5;0;0;0;0;20;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;2;0,02;"NGUI001_Treatment B";25;25;0;18;5;20;0,2;0,8;0;0,2;0;0;0;0;0,8
27;"September";2020;"NGUI001";"Treatment B";"Exclosure";8;10;10;0;16;0;11;0;21;0;0;2;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;9;9,7;"NGUI001_Treatment B";18;28;10;57;32;2;1,14285714285714;0,111111111111111;0;0,392857142857143;0;0,75;0;0;0,111111111111111
28;"July";2020;"NGUI001";"Treatment B";"Exclosure";6;30;5;8;51;0;10;0;34;0;3;3;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;7;8,1;"NGUI001_Treatment B";57;70;13;23;44;6;0,628571428571429;0,105263157894737;0;0,142857142857143;0;0,485714285714286;0;0,0526315789473684;0,0526315789473684
28;"Mar";2020;"NGUI001";"Treatment B";"Exclosure";2;33;0;0;1;0;1;0;0;0;0;22;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;3;13,51;"NGUI001_Treatment B";23;23;0;7;1;22;0,0434782608695652;0,956521739130435;0;0,0434782608695652;0;0;0;0;0,956521739130435
28;"November";2020;"NGUI001";"Treatment B";"Exclosure";10;10;0;1;7;0;0;0;2;0;0;0;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;11;1,37;"NGUI001_Treatment B";7;8;1;8;2;0;0,25;0;0;0;0;0,25;0;0;0
28;"October";2020;"NGUI001";"Treatment B";"Exclosure";9;10;10;0;5;10;1;0;14;0;0;3;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;10;5,05;"NGUI001_Treatment B";8;18;10;2;15;3;0,833333333333333;0,375;0,555555555555556;0,0555555555555556;0;0,777777777777778;0;0;0,375
29;"Apr";2020;"NGUI001";"Treatment B";"Exclosure";3;114;0;0;0;0;0;0;0;0;0;2;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;4;4,56;"NGUI001_Treatment B";2;2;0;1;0;2;0;1;0;0;0;0;0;0;1
29;"January";2021;"NGUI001";"Treatment B";"Exclosure";12;0;0;0;1;0;1;0;0;0;0;0;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;1;0,08;"NGUI001_Treatment B";1;1;0;85;1;0;1;0;0;1;0;0;0;0;0
29;"May";2020;"NGUI001";"Treatment B";"Exclosure";4;92;0;0;81;0;0;0;12;0;0;4;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;5;6,68;"NGUI001_Treatment B";85;85;0;6;12;4;0,141176470588235;0,0470588235294118;0;0;0;0,141176470588235;0;0;0,0470588235294118
30;"December";2020;"NGUI001";"Treatment B";"Exclosure";11;0;0;1;2;0;3;0;1;0;1;3;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;12;0,01;"NGUI001_Treatment B";6;7;1;184;4;4;0,571428571428571;0,666666666666667;0;0,428571428571429;0;0,142857142857143;0;0,166666666666667;0,5
30;"June";2020;"NGUI001";"Treatment B";"Exclosure";5;80;0;2;125;0;0;0;7;0;0;59;2,92;21,6;68,65;18,44;0,0416153337929004;66,7;8,2;1990;30;18;16,33333333;40,29333333;25;16;4;1;4,19;9,295;2,9;9720,11;1185,38;2;0,243902439;32,71;683,65;0,0128995643027618;15,2908855332078;0,0707602814953423;0,00744416873449131;0;0,0245901639344262;0,0312817800919334;0,00744416873449131;0,142681503384951;0,0422535211267607;0,00845070422535214;0;0,0419266983114155;6;10,09;"NGUI001_Treatment B";184;186;2;66;7;59;0,0376344086021505;0,320652173913043;0;0;0;0,0376344086021505;0;0;0,320652173913043
